№ чека;Дата;Час;Товар;Кількість;Сума;Спосіб платежу;Покупець;Собівартість
100005451;8-18-2022;0,726712963;Type 2 shirt, Reebok;1;554.4;cash;ПІБ 388;252
100005451;8-18-2022;0,726712963;Pants type 6, Reebok;1;1271.0016;cash;ПІБ 388;649
100005451;8-18-2022;0,726712963;Cufflink type 6, Nike;1;615.048;cash;ПІБ 388;294
100005476;7-29-2023;0,399351852;Pants type 11, Nike;1;884.38284;non-cash;;453
100005476;7-29-2023;0,399351852;Cufflink type 7, Adidas;1;294.6944;non-cash;;184
100005476;7-29-2023;0,399351852;Pants type 1, Adidas;1;1564.92;non-cash;;828
100005482;4-27-2024;0,547013889;Tights type 7, Nike;1;364.816;cash;ПІБ 671;151
100005482;4-27-2024;0,547013889;Cufflink type 6, Adidas;1;331.8705;cash;ПІБ 671;183
100005482;4-27-2024;0,547013889;Cap type 1, Nike;1;455.168;cash;ПІБ 671;224
100005484;5-28-2022;0,48181713;Pants type 10, Nike;1;1158.616;non-cash;;577
100005484;5-28-2022;0,48181713;Cufflink type 7, Puma;1;196.0;non-cash;;125
100005484;5-28-2022;0,48181713;T-shirt type 7, Puma;1;201.552;non-cash;;114
100005486;5-5-2023;0,405486111;Tights type 7, Nike;1;321.03808;non-cash;;151
100005489;3-6-2022;0,725949074;Tights type 2, Puma;2;855.296;non-cash;;514
100005489;3-6-2022;0,725949074;Pants type 6, Nike;1;2298.168;non-cash;;1062
100005504;2-21-2022;0,407314815;Tights type 4, Nike;2;527.41416;cash;;246
100005504;2-21-2022;0,407314815;Shirt type 9, Adidas;1;1818.46;cash;;838
100005504;2-21-2022;0,407314815;Type 2 ball, Nike;1;83.62;cash;;37
100005504;2-21-2022;0,407314815;Pants type 11, Adidas;1;1374.7968;cash;;884
100005514;7-6-2023;0,378310185;Boots type 6, Adidas;1;5889.38;cash;;2714
100005514;7-6-2023;0,378310185;Shirt type 12, Adidas;1;820.8;cash;;456
100005516;7-17-2023;0,502534722;Tights type 7, Adidas;1;797.04;cash;;369
100005516;7-17-2023;0,502534722;Shirt type 9, Reebok;1;546.0;cash;;273
100005528;1-8-2022;0,58587963;Shoes type 2, Adidas;2;6727.02;non-cash;ПІБ 1192;3522
100005556;3-3-2022;0,783831019;Cufflink type 5, Adidas;1;623.3976;cash;;342
100005579;8-16-2023;0,580138889;Cap type 7, Nike;1;452.608;non-cash;;208
100005586;3-5-2024;0,5375;Shirt type 7, Nike;1;1646.56;non-cash;ПІБ 836;820
100005586;3-5-2024;0,5375;Pants type 8, Puma;2;1519.264;non-cash;ПІБ 836;964
100005586;3-5-2024;0,5375;T-shirt type 2, Adidas;1;251.748;non-cash;ПІБ 836;168
100005586;3-5-2024;0,5375;Shirt type 7, Nike;2;3293.12;non-cash;ПІБ 836;1640
100005592;5-7-2022;0,822013889;Cap type 2, Puma;1;267.444;non-cash;;190
100005592;5-7-2022;0,822013889;T-shirt type 1, Puma;2;841.568;non-cash;;476
100005592;5-7-2022;0,822013889;Pants type 1, Reebok;1;2099.34;non-cash;;981
100005599;2-14-2023;0,7878125;Boots type 5, Puma;1;2273.648;non-cash;;1286
100005611;3-14-2023;0,826099537;Ball type 2, Adidas;1;94.5;non-cash;;45
100005611;3-14-2023;0,826099537;Sneakers type 3, Adidas;1;3241.26;non-cash;;1637
100005614;2-4-2023;0,864733796;Pants type 3, Nike;1;1475.06688;cash;;714
100005614;2-4-2023;0,864733796;Shirt type 1, Puma;1;1426.128;cash;;814
100005614;2-4-2023;0,864733796;Belt type 2, Nike;1;450.912;cash;;220
100005635;5-7-2023;0,810347222;Cap type 3, Nike;1;570.63424;non-cash;;298
100005668;10-22-2023;0,744212963;Shirt type 1, Puma;1;1426.128;cash;;814
100005668;10-22-2023;0,744212963;Cap type 6, Adidas;1;487.6;cash;;265
100005672;10-17-2023;0,739224537;Belt type 3, Puma;1;593.712;non-cash;;342
100005672;10-17-2023;0,739224537;Sneakers type 5, Puma;1;1085.60072;non-cash;;703
100005703;5-17-2024;0,514166667;Pants type 4, Reebok;1;2210.88;cash;;1176
100005703;5-17-2024;0,514166667;Shirt type 5, Puma;1;1024.0608;cash;;622
100005707;9-18-2023;0,378414352;Sneakers type 1, Puma;1;2544.36864;cash;;1628
100005708;4-14-2023;0,763148148;Cufflink type 4, Puma;1;685.5948;non-cash;;495
100005712;9-2-2023;0,718888889;T-shirt type 4, Adidas;2;581.76;cash;;288
100005720;5-13-2022;0,528518519;Tights type 2, Puma;1;389.15968;cash;;257
100005720;5-13-2022;0,528518519;Shirt type 4, Adidas;1;355.3902;cash;;186
100005720;5-13-2022;0,528518519;Belt type 4, Reebok;2;883.4896;cash;;472
100005726;7-19-2024;0,724768519;Cap type 1, Puma;1;216.56544;non-cash;;134
100005727;4-3-2023;0,521689815;Pants type 9, Puma;1;849.6972;non-cash;;499
100005727;4-3-2023;0,521689815;Pants type 6, Adidas;2;2635.04;non-cash;;1532
100005727;4-3-2023;0,521689815;Pants type 5, Nike;1;2028.288;non-cash;;912
100005727;4-3-2023;0,521689815;Tights type 1, Adidas;1;787.5;non-cash;;375
100005727;4-3-2023;0,521689815;Boots type 1, Reebok;2;9835.8;non-cash;;5070
100005727;4-3-2023;0,521689815;Cap type 1, Puma;1;432.41472;non-cash;;288
100005727;4-3-2023;0,521689815;Cufflink type 1, Adidas;1;489.7566;non-cash;;262
100005727;4-3-2023;0,521689815;Pants type 6, Adidas;1;1532.0;non-cash;;766
100005734;8-30-2024;0,414571759;Shirt type 11, Adidas;1;547.274;non-cash;ПІБ 799;310
100005765;1-2-2023;0,778622685;Type 2 shirt, Nike;1;1580.49792;cash;;824
100005765;1-2-2023;0,778622685;Pants type 1, Nike;1;2275.036;cash;;937
100005765;1-2-2023;0,778622685;Boots type 6, Puma;1;2144.936;cash;;1361
100005765;1-2-2023;0,778622685;Shirt type 8, Nike;1;1172.888;cash;;542
100005765;1-2-2023;0,778622685;Boots type 3, Adidas;1;6357.88;cash;;2999
100005788;9-7-2022;0,685983796;Cap type 8, Nike;1;569.64;cash;;282
100005788;9-7-2022;0,685983796;Belt type 3, Reebok;1;714.42;cash;;378
100005790;10-26-2023;0,389259259;Pants type 9, Puma;1;806.7832;non-cash;;499
100005790;10-26-2023;0,389259259;T-shirt type 4, Reebok;1;271.6;non-cash;;140
100005795;10-21-2023;0,538657407;Boots type 3, Puma;1;4924.416;cash;;2748
100005795;10-21-2023;0,538657407;Pants type 9, Puma;1;858.28;cash;;499
100005795;10-21-2023;0,538657407;T-shirt type 6, Adidas;1;331.15;cash;;179
100005795;10-21-2023;0,538657407;T-shirt type 3, Adidas;1;498.624;cash;;318
100005796;6-9-2022;0,830520833;Cap type 6, Puma;1;391.56;cash;ПІБ 699;251
100005812;10-11-2022;0,637002315;T-shirt type 6, Nike;2;1522.4;cash;;692
100005828;7-27-2024;0,666736111;Shoes type 3, Puma;2;10522.512;non-cash;;6006
100005828;7-27-2024;0,666736111;T-shirt type 5, Reebok;1;700.91;non-cash;;323
100005844;3-16-2022;0,610462963;Tights type 7, Nike;1;350.22336;non-cash;ПІБ 1209;151
100005845;6-8-2022;0,593726852;Cap type 3, Nike;1;648.448;non-cash;;298
100005845;6-8-2022;0,593726852;Sneakers type 4, Nike;1;1622.00948;non-cash;;893
100005845;6-8-2022;0,593726852;T-shirt type 4, Adidas;1;193.3169;non-cash;;107
100005847;11-21-2022;0,420717593;Shirt type 8, Nike;1;1172.888;cash;;542
100005847;11-21-2022;0,420717593;Shirt type 7, Adidas;1;1348.7175;cash;;795
100005847;11-21-2022;0,420717593;Pants type 12, Reebok;1;542.82;cash;;249
100005853;3-17-2023;0,807835648;Cufflink type 3, Puma;1;616.512;cash;;390
100005853;3-17-2023;0,807835648;Pants type 4, Adidas;1;1339.5;cash;;705
100005865;12-26-2023;0,495405093;Shirt type 3, Puma;1;273.6;non-cash;;152
100005889;5-26-2024;0,682118056;T-shirt type 7, Nike;1;843.49648;cash;;391
100005889;5-26-2024;0,682118056;Cap type 4, Puma;1;423.688;cash;;251
100005891;8-16-2024;0,732118056;T-shirt type 2, Puma;1;624.0;cash;ПІБ 19;390
100005893;4-24-2022;0,80056713;Pants type 3, Adidas;1;2170.94;non-cash;;1102
100005899;7-31-2024;0,823611111;Tights type 1, Puma;1;215.496;non-cash;;123
100005904;2-8-2022;0,479131944;Boots type 2, Adidas;2;13566.9;cash;;6618
100005904;2-8-2022;0,479131944;Flip flops type 2, Puma;2;637.12;cash;;362
100005904;2-8-2022;0,479131944;Type 4 shirt, Reebok;1;1355.859;cash;;881
100005905;8-17-2022;0,637569444;Tights type 7, Adidas;1;677.484;cash;ПІБ 645;369
100005911;12-7-2022;0,455196759;Cap type 2, Reebok;1;314.072;cash;;176
100005911;12-7-2022;0,455196759;Shirt type 5, Adidas;2;2866.72;cash;;1558
100005943;9-3-2024;0,438888889;Flip flops type 2, Adidas;2;1397.84;non-cash;;692
100005953;8-24-2023;0,655358796;T-shirt type 4, Nike;1;594.336;cash;;246
100006009;4-17-2023;0,57630787;Cufflink type 5, Nike;1;949.648;cash;;427
100006030;8-19-2023;0,579918981;T-shirt type 4, Reebok;1;249.872;cash;;140
100006032;1-8-2024;0,405925926;T-shirt type 2, Nike;1;934.78;cash;ПІБ 1111;385
100006033;6-12-2022;0,809212963;Shirt type 9, Puma;1;582.726;cash;;425
100006033;6-12-2022;0,809212963;Shirt type 9, Puma;2;1339.6;cash;;850
100006033;6-12-2022;0,809212963;Sneakers type 5, Reebok;1;2115.2256;cash;;1172
100006033;6-12-2022;0,809212963;Sneakers type 6, Nike;1;4175.9868;cash;;1923
100006050;1-15-2023;0,586608796;Shirt type 11, Reebok;1;1481.48;non-cash;;814
100006050;1-15-2023;0,586608796;Shoes type 3, Puma;1;5261.256;non-cash;;3003
100006078;5-27-2024;0,402465278;Cap type 8, Reebok;1;385.0616;non-cash;;209
100006090;3-30-2024;0,582835648;Type 1 shirt, Nike;1;1700.784;non-cash;ПІБ 352;837
100006090;3-30-2024;0,582835648;Cufflink type 6, Adidas;1;317.5965;non-cash;ПІБ 352;183
100006090;3-30-2024;0,582835648;Flip flops type 2, Reebok;1;468.7;non-cash;ПІБ 352;218
100006090;3-30-2024;0,582835648;Tights type 7, Adidas;1;797.04;non-cash;ПІБ 352;369
100006090;3-30-2024;0,582835648;Boots type 1, Nike;1;6055.728;non-cash;ПІБ 352;2814
100006099;6-4-2024;0,846203704;Boots type 6, Reebok;2;12269.04;cash;;5628
100006102;9-17-2022;0,569305556;Sneakers type 2, Adidas;1;1884.6729;non-cash;;1023
100006135;6-9-2022;0,417800926;T-shirt type 2, Reebok;1;338.976;cash;;214
100006135;6-9-2022;0,417800926;T-shirt type 4, Nike;1;402.28;cash;;178
100006135;6-9-2022;0,417800926;T-shirt type 3, Puma;1;480.6;cash;;267
100006136;3-17-2023;0,788310185;Tights type 3, Nike;1;436.244;cash;;191
100006145;6-29-2024;0,581863426;T-shirt type 5, Nike;2;932.176;cash;;490
100006177;7-20-2023;0,699664352;Cufflink type 4, Adidas;2;1882.8656;non-cash;;986
100006204;3-15-2022;0,403090278;Cufflink type 2, Reebok;1;432.0;non-cash;;200
100006219;7-8-2023;0,547569444;Shirt type 3, Adidas;1;717.8112;cash;;372
100006219;7-8-2023;0,547569444;Shirt type 1, Reebok;1;1357.92;cash;;738
100006224;10-31-2023;0,789085648;T-shirt type 1, Reebok;1;189.2;non-cash;;88
100006224;10-31-2023;0,789085648;Type 3 shirt, Reebok;2;1033.2;non-cash;;492
100006224;10-31-2023;0,789085648;Pants type 9, Puma;1;858.28;non-cash;;499
100006224;10-31-2023;0,789085648;Sneakers type 2, Nike;1;4556.48;non-cash;;1964
100006225;3-16-2023;0,638483796;Pants type 3, Puma;1;412.8;non-cash;;258
100006225;3-16-2023;0,638483796;Boots type 4, Adidas;1;7128.99;non-cash;;3411
100006225;3-16-2023;0,638483796;Cufflink type 5, Adidas;1;630.1008;non-cash;;342
100006225;3-16-2023;0,638483796;Pants type 1, Reebok;2;4198.68;non-cash;;1962
100006232;1-28-2022;0,531574074;Pants type 9, Nike;1;815.648;non-cash;;359
100006242;10-25-2023;0,402118056;Shirt type 3, Puma;1;273.6;cash;;152
100006262;11-10-2023;0,80912037;Pants type 5, Nike;1;2028.288;cash;;912
100006262;11-10-2023;0,80912037;Tights type 1, Puma;1;215.496;cash;;123
100006277;1-22-2023;0,847013889;Sneakers type 5, Adidas;1;1620.81;cash;ПІБ 104;783
100006320;5-4-2022;0,831481481;Cap type 2, Reebok;1;190.4595;cash;;105
100006346;6-3-2023;0,590150463;Pants type 3, Reebok;1;1536.3051;cash;;869
100006346;6-3-2023;0,590150463;Pants type 10, Reebok;1;343.44;cash;;162
100006346;6-3-2023;0,590150463;Shirt type 9, Nike;2;3398.08;cash;;1480
100006346;6-3-2023;0,590150463;Cap type 2, Adidas;2;557.6;cash;;272
100006346;6-3-2023;0,590150463;T-shirt type 2, Nike;1;934.78;cash;;385
100006350;8-16-2022;0,871458333;Flip flops type 3, Nike;1;313.536;non-cash;;138
100006373;12-4-2023;0,569918981;Cap type 1, Reebok;1;495.55;non-cash;ПІБ 1136;265
100006373;12-4-2023;0,569918981;Cap type 2, Nike;1;541.66;non-cash;ПІБ 1136;265
100006373;12-4-2023;0,569918981;Cap type 8, Reebok;1;409.64;non-cash;ПІБ 1136;209
100006373;12-4-2023;0,569918981;Pants type 5, Nike;1;2028.288;non-cash;ПІБ 1136;912
100006388;7-4-2024;0,752997685;Pants type 6, Adidas;1;1486.04;non-cash;ПІБ 367;766
100006388;7-4-2024;0,752997685;T-shirt type 5, Nike;1;568.4;non-cash;ПІБ 367;245
100006388;7-4-2024;0,752997685;Sneakers type 6, Nike;1;4598.2776;non-cash;ПІБ 367;1923
100006392;3-30-2022;0,539953704;Cap type 4, Reebok;1;229.4;non-cash;;124
100006398;8-19-2024;0,449699074;Pants type 9, Adidas;1;428.45;cash;;205
100006403;4-1-2022;0,572013889;Flip flops type 2, Nike;1;770.24;cash;;332
100006405;9-19-2022;0,855787037;Flip flops type 1, Puma;1;294.84;cash;;189
100006405;9-19-2022;0,855787037;Pants type 5, Reebok;2;4153.36;cash;;2152
100006407;6-28-2024;0,774305556;Cap type 7, Puma;2;773.568;cash;;474
100006411;11-7-2023;0,384837963;Tights type 4, Adidas;1;688.2;cash;;370
100006419;1-14-2022;0,511215278;Tights type 3, Puma;1;606.464;cash;;368
100006419;1-14-2022;0,511215278;Tights type 4, Puma;1;297.024;cash;;168
100006419;1-14-2022;0,511215278;Cufflink type 5, Adidas;1;643.5072;cash;;342
100006419;1-14-2022;0,511215278;Belt type 3, Reebok;1;714.42;cash;;378
100006419;1-14-2022;0,511215278;Type 4 shirt, Nike;1;2053.344;cash;;876
100006433;12-1-2022;0,674074074;Boots type 2, Reebok;1;2607.95;cash;;1213
100006433;12-1-2022;0,674074074;Pants type 7, Nike;1;2670.744;cash;;1299
100006437;3-9-2024;0,454398148;Shoes type 4, Reebok;2;12334.52;cash;;6596
100006445;7-26-2023;0,403981481;Cufflink type 4, Nike;1;386.12;cash;ПІБ 709;197
100006447;2-27-2024;0,645625;T-shirt type 5, Nike;1;568.4;cash;;245
100006447;2-27-2024;0,645625;Belt type 2, Adidas;1;270.5385;cash;;159
100006447;2-27-2024;0,645625;Ball type 1, Adidas;1;48.36;cash;;31
100006447;2-27-2024;0,645625;Ball type 1, Puma;1;71.896;cash;;43
100006447;2-27-2024;0,645625;Cufflink type 4, Puma;1;788.04;cash;;495
100006447;2-27-2024;0,645625;Pants type 1, Adidas;1;1564.92;cash;;828
100006447;2-27-2024;0,645625;Pants type 11, Adidas;1;1697.28;cash;;884
100006447;2-27-2024;0,645625;Flip flops type 3, Adidas;1;288.4704;cash;;151
100006454;8-20-2023;0,865821759;Cap type 8, Adidas;1;326.8;cash;;152
100006496;1-21-2022;0,721747685;Sneakers type 3, Adidas;1;3241.26;non-cash;ПІБ 436;1637
100006496;1-21-2022;0,721747685;Shirt type 8, Reebok;1;1187.93;non-cash;ПІБ 436;563
100006545;4-16-2022;0,661053241;Cufflink type 1, Puma;1;227.88;cash;;135
100006545;4-16-2022;0,661053241;T-shirt type 6, Reebok;1;371.05;cash;;181
100006588;6-24-2022;0,756863426;Belt type 4, Nike;1;629.392;cash;;283
100006598;6-23-2024;0,731412037;Tights type 5, Nike;1;506.984;cash;ПІБ 162;254
100006602;6-28-2022;0,835162037;Shirt type 10, Nike;1;361.6886;cash;;167
100006603;1-22-2023;0,606643519;Pants type 2, Nike;1;1406.532;cash;;597
100006603;1-22-2023;0,606643519;Shirt type 2, Adidas;1;906.66;cash;;460
100006605;1-29-2024;0,872997685;Pants type 11, Nike;1;893.316;non-cash;;453
100006610;6-29-2023;0,545208333;Shoes type 4, Reebok;1;6167.26;cash;;3298
100006612;7-6-2022;0,48681713;Ball type 2, Puma;1;72.36;cash;;45
100006612;7-6-2022;0,48681713;T-shirt type 3, Adidas;1;126.6;cash;;75
100006614;6-29-2023;0,696643519;Sneakers type 5, Adidas;2;3241.62;non-cash;;1566
100006614;6-29-2023;0,696643519;Shirt type 6, Reebok;1;699.6;non-cash;;330
100006639;4-5-2023;0,513784722;Cap type 4, Puma;2;847.376;cash;;502
100006639;4-5-2023;0,513784722;Shirt type 11, Nike;1;1052.63388;cash;;659
100006639;4-5-2023;0,513784722;Cap type 8, Nike;1;569.64;cash;;282
100006648;5-5-2022;0,675;Cufflink type 2, Reebok;1;432.0;non-cash;;200
100006648;5-5-2022;0,675;Belt type 4, Nike;1;629.392;non-cash;;283
100006648;5-5-2022;0,675;Cap type 4, Reebok;1;229.4;non-cash;;124
100006648;5-5-2022;0,675;Cap type 2, Adidas;1;630.72;non-cash;;292
100006648;5-5-2022;0,675;Cufflink type 7, Puma;1;160.72;non-cash;;125
100006660;12-28-2023;0,488923611;T-shirt type 4, Nike;1;325.8468;non-cash;ПІБ 422;178
100006664;7-10-2024;0,448402778;T-shirt type 2, Puma;1;257.152;cash;;200
100006664;7-10-2024;0,448402778;Shirt type 8, Adidas;1;649.65;cash;;355
100006664;7-10-2024;0,448402778;Cap type 6, Puma;1;391.56;cash;;251
100006664;7-10-2024;0,448402778;Tights type 5, Reebok;1;227.55;cash;;111
100006664;7-10-2024;0,448402778;Pants type 7, Puma;1;405.07488;cash;;283
100006664;7-10-2024;0,448402778;Pants type 8, Adidas;1;2127.06;cash;;1053
100006665;1-18-2024;0,473530093;Pants type 12, Reebok;1;499.3944;cash;ПІБ 1032;249
100006668;5-23-2022;0,767002315;Shirt type 12, Adidas;1;820.8;cash;;456
100006668;5-23-2022;0,767002315;Pants type 10, Adidas;2;2528.8;cash;;1160
100006668;5-23-2022;0,767002315;Boots type 4, Nike;1;6929.088;cash;;2868
100006690;1-13-2022;0,577060185;Ball type 2, Puma;1;70.9128;cash;;45
100006690;1-13-2022;0,577060185;Cufflink type 6, Nike;1;541.24224;cash;;294
100006690;1-13-2022;0,577060185;Cap type 3, Nike;2;1154.23744;cash;;596
100006728;4-16-2024;0,622013889;Pants type 4, Adidas;1;1339.5;cash;;705
100006739;8-24-2023;0,814421296;Cufflink type 5, Adidas;2;1340.64;cash;ПІБ 462;684
100006770;8-16-2023;0,39681713;T-shirt type 7, Puma;1;201.552;cash;;114
100006770;8-16-2023;0,39681713;Cufflink type 3, Adidas;2;761.1648;cash;;374
100006811;11-2-2023;0,792777778;Pants type 10, Reebok;1;343.44;cash;ПІБ 765;162
100006824;3-7-2023;0,468506944;Boots type 4, Nike;1;6929.088;cash;ПІБ 68;2868
100006824;3-7-2023;0,468506944;Pants type 2, Puma;1;1032.6888;cash;ПІБ 68;590
100006824;3-7-2023;0,468506944;Shirt type 10, Reebok;2;2251.44;cash;ПІБ 68;1062
100006824;3-7-2023;0,468506944;Cap type 6, Adidas;1;487.6;cash;ПІБ 68;265
100006824;3-7-2023;0,468506944;Cap type 1, Adidas;1;339.5;cash;ПІБ 68;175
100006824;3-7-2023;0,468506944;Sneakers type 4, Reebok;2;7004.0;cash;ПІБ 68;3400
100006824;3-7-2023;0,468506944;Shirt type 7, Adidas;1;1550.25;cash;ПІБ 68;795
100006826;7-11-2023;0,849444444;Belt type 1, Puma;1;307.08216;cash;ПІБ 125;191
100006830;2-5-2023;0,573344907;Cufflink type 4, Nike;1;386.12;non-cash;;197
100006835;6-2-2022;0,847314815;Cufflink type 1, Adidas;1;452.8932;non-cash;ПІБ 780;262
100006835;6-2-2022;0,847314815;Sneakers type 4, Puma;2;2700.54144;non-cash;ПІБ 780;1824
100006839;10-15-2023;0,665659722;Tights type 2, Adidas;1;107.52;non-cash;;56
100006839;10-15-2023;0,665659722;Cufflink type 3, Puma;1;532.1472;non-cash;;390
100006839;10-15-2023;0,665659722;Pants type 5, Puma;1;2105.008;non-cash;;1207
100006842;10-6-2022;0,636736111;Boots type 2, Puma;1;1927.072;cash;;1229
100006842;10-6-2022;0,636736111;Tights type 2, Adidas;1;107.52;cash;;56
100006862;5-9-2023;0,766539352;Cap type 8, Puma;1;519.68;cash;;290
100006862;5-9-2023;0,766539352;T-shirt type 1, Adidas;1;797.16;cash;;364
100006862;5-9-2023;0,766539352;Cap type 4, Reebok;1;229.4;cash;;124
100006882;10-27-2022;0,818530093;Cap type 1, Reebok;1;529.2;non-cash;ПІБ 869;245
100006882;10-27-2022;0,818530093;Cap type 3, Nike;1;285.648;non-cash;ПІБ 869;165
100006882;10-27-2022;0,818530093;Boots type 2, Puma;1;1927.072;non-cash;ПІБ 869;1229
100006882;10-27-2022;0,818530093;Shirt type 2, Puma;1;853.632;non-cash;ПІБ 869;494
100006896;8-3-2024;0,557951389;Cufflink type 1, Puma;1;227.88;cash;;135
100006896;8-3-2024;0,557951389;Boots type 2, Puma;1;1869.25984;cash;;1229
100006927;8-4-2023;0,6525;Boots type 4, Adidas;1;7128.99;cash;;3411
100006927;8-4-2023;0,6525;T-shirt type 2, Reebok;1;385.2;cash;;214
100006927;8-4-2023;0,6525;Pants type 9, Puma;1;755.2864;cash;;499
100006932;7-10-2023;0,677280093;Sneakers type 3, Nike;1;2651.176;cash;;1282
100006932;7-10-2023;0,677280093;Sneakers type 4, Reebok;1;3502.0;cash;;1700
100006934;3-31-2022;0,812719907;Boots type 4, Reebok;1;6015.324;cash;ПІБ 720;3769
100006938;12-12-2023;0,809699074;Pants type 3, Nike;1;1536.528;cash;;714
100006938;12-12-2023;0,809699074;Shirt type 12, Puma;2;1096.832;cash;;656
100006938;12-12-2023;0,809699074;Shoes type 3, Reebok;1;2500.2;cash;;1389
100006938;12-12-2023;0,809699074;Shirt type 2, Adidas;1;1007.4;cash;;460
100006938;12-12-2023;0,809699074;Type 1 ball, Nike;2;223.872;cash;;96
100006938;12-12-2023;0,809699074;Tights type 1, Reebok;1;343.98;cash;;182
100006940;7-31-2023;0,600115741;Cap type 7, Reebok;1;374.4;cash;;195
100006940;7-31-2023;0,600115741;Shirt type 2, Puma;1;853.632;cash;;494
100006951;9-19-2024;0,541851852;T-shirt type 5, Nike;1;568.4;cash;;245
100006951;9-19-2024;0,541851852;Pants type 12, Puma;1;296.192;cash;;178
100006951;9-19-2024;0,541851852;T-shirt type 1, Nike;1;339.16;cash;;139
100006951;9-19-2024;0,541851852;Shirt type 12, Puma;1;548.416;cash;;328
100006951;9-19-2024;0,541851852;Belt type 1, Adidas;1;637.29;cash;;291
100006951;9-19-2024;0,541851852;Shirt type 6, Nike;2;3105.648;cash;;1404
100006951;9-19-2024;0,541851852;Pants type 8, Reebok;1;2317.392;cash;;1232
100006951;9-19-2024;0,541851852;Boots type 4, Reebok;2;14322.2;cash;;7538
100006969;4-25-2023;0,770127315;Shirt type 6, Nike;1;1552.824;non-cash;ПІБ 664;702
100006970;7-8-2022;0,602141204;T-shirt type 5, Puma;1;238.05696;cash;;139
100006979;3-26-2023;0,627060185;T-shirt type 6, Adidas;1;331.15;cash;ПІБ 1238;179
100006992;3-29-2023;0,570185185;Tights type 4, Puma;1;297.024;non-cash;;168
100006992;3-29-2023;0,570185185;Boots type 5, Nike;1;8007.18;non-cash;;3543
100006992;3-29-2023;0,570185185;Belt type 4, Adidas;1;338.47;non-cash;;181
100006992;3-29-2023;0,570185185;Tights type 7, Nike;1;364.816;non-cash;;151
100006997;1-3-2024;0,572002315;Pants type 2, Reebok;1;335.49;cash;;159
100006997;1-3-2024;0,572002315;Cufflink type 5, Puma;1;250.88;cash;;140
100006997;1-3-2024;0,572002315;Tights type 1, Puma;1;215.496;cash;;123
100006997;1-3-2024;0,572002315;Shirt type 5, Adidas;1;1433.36;cash;;779
100007023;5-17-2024;0,65380787;Flip flops type 3, Nike;2;627.072;cash;;276
100007023;5-17-2024;0,65380787;Pants type 8, Adidas;1;2127.06;cash;;1053
100007023;5-17-2024;0,65380787;Shirt type 9, Nike;2;3398.08;cash;;1480
100007034;8-12-2024;0,436805556;Shirt type 9, Nike;1;1699.04;cash;ПІБ 553;740
100007034;8-12-2024;0,436805556;Pants type 8, Puma;2;1519.264;cash;ПІБ 553;964
100007034;8-12-2024;0,436805556;Tights type 4, Reebok;1;789.93;cash;ПІБ 553;393
100007034;8-12-2024;0,436805556;T-shirt type 6, Adidas;1;331.15;cash;ПІБ 553;179
100007035;3-20-2024;0,387523148;Tights type 1, Reebok;1;333.6606;cash;;182
100007057;6-4-2024;0,42599537;Belt type 3, Puma;1;593.712;cash;;342
100007057;6-4-2024;0,42599537;Boots type 3, Puma;1;4727.43936;cash;;2748
100007076;11-12-2023;0,607384259;Cufflink type 5, Adidas;1;630.1008;cash;ПІБ 926;342
100007096;10-4-2022;0,454907407;Cufflink type 5, Reebok;2;525.6;cash;;292
100007104;1-14-2024;0,636388889;Sneakers type 5, Reebok;1;2092.7232;cash;;1172
100007104;1-14-2024;0,636388889;Pants type 6, Nike;1;2229.22296;cash;;1062
100007104;1-14-2024;0,636388889;Type 2 shirt, Reebok;1;482.328;cash;;252
100007104;1-14-2024;0,636388889;Boots type 5, Nike;1;7366.6056;cash;;3543
100007104;1-14-2024;0,636388889;Shirt type 7, Reebok;1;1310.26;cash;;686
100007105;1-19-2023;0,596469907;T-shirt type 4, Reebok;1;271.6;cash;;140
100007105;1-19-2023;0,596469907;Flip flops type 2, Nike;1;770.24;cash;;332
100007105;1-19-2023;0,596469907;Boots type 4, Puma;1;5809.6;cash;;3631
100007105;1-19-2023;0,596469907;Pants type 1, Reebok;2;4198.68;cash;;1962
100007105;1-19-2023;0,596469907;Tights type 7, Puma;1;531.8144;cash;;320
100007105;1-19-2023;0,596469907;Shirt type 10, Reebok;1;1125.72;cash;;531
100007119;7-9-2023;0,817037037;Shirt type 7, Reebok;2;2620.52;non-cash;;1372
100007120;12-20-2023;0,80318287;T-shirt type 4, Puma;1;297.344;cash;;184
100007124;10-12-2022;0,858715278;Boots type 4, Reebok;1;7161.1;cash;;3769
100007130;9-19-2022;0,751956019;Pants type 7, Reebok;1;1571.7;cash;;806
100007130;9-19-2022;0,751956019;Belt type 1, Puma;1;310.184;cash;;191
100007130;9-19-2022;0,751956019;T-shirt type 1, Reebok;1;309.68;cash;;158
100007130;9-19-2022;0,751956019;Cufflink type 7, Adidas;1;334.88;cash;;184
100007144;1-8-2022;0,475659722;Pants type 7, Nike;1;2670.744;cash;ПІБ 67;1299
100007144;1-8-2022;0,475659722;T-shirt type 2, Puma;2;514.304;cash;ПІБ 67;400
100007144;1-8-2022;0,475659722;T-shirt type 2, Nike;1;366.4656;cash;ПІБ 67;216
100007144;1-8-2022;0,475659722;Tights type 5, Nike;1;425.86656;cash;ПІБ 67;254
100007154;4-12-2024;0,507326389;Shirt type 11, Reebok;1;1333.332;cash;;814
100007188;10-20-2022;0,518831019;Cufflink type 4, Reebok;2;1412.5328;cash;;838
